m,r,rho,T,P,l,eps,kappa,nabla_ad,nabla,transport
1.9999862324887676,1.5626126109797107,7.207029284316968e-05,392390.6849598285,3839271503.5433683,13.80973279868984,1.501800219818127e-18,24.882852305856193,0.3829609435146838,0.2111278392352471,radiative
1.9999872011974702,1.5652768834505069,6.772102254812981e-05,385920.674309022,3548783861.564204,13.80973279868984,1.1038142977908452e-18,25.234975386171335,0.3827708951161648,0.21152481148726554,radiative
1.9999881005349271,1.5679000957501508,6.364620795499478e-05,379559.9457439797,3280914570.8492107,13.80973279868984,8.103771506627311e-19,25.597729363587117,0.38258159218357285,0.21200481670264912,radiative
1.9999889351269553,1.5704814389770936,5.9830135414941245e-05,373307.18525887793,3033974772.730959,13.80973279868984,5.943054080623504e-19,25.971951477753965,0.3823936276168837,0.2125797229499392,radiative
1.999989708629293,1.5730177406732915,5.626112868800795e-05,367166.5931950743,2806597081.612569,13.80973279868984,4.355240123201808e-19,26.358229190837157,0.3822078472372325,0.21326234329283333,radiative
1.9999904378335325,1.5755532131101977,5.286574349598919e-05,361027.3901931262,2593618867.5184813,13.80973279868984,3.171385428981503e-19,26.76501406230006,0.38202170700686366,0.2140835923854759,radiative
1.9999908712596104,1.577134746379703,5.083242573861301e-05,357195.7974581229,2467690893.5640764,13.80973279868984,2.5930638966655155e-19,27.03034457637071,0.38190574988883963,0.21467785268905526,radiative
1.9999913046856885,1.5787776862523049,4.878704632608258e-05,353212.6176218366,2342276614.8407645,13.80973279868984,2.0975020957261053e-19,27.300207377177667,0.3817856331139987,0.21524321087803686,radiative
1.9999919199525782,1.5812264401939207,4.586035178763028e-05,347276.27239511925,2165162747.0364976,13.80973279868984,1.52061875192153e-19,27.682740220586506,0.38160622025851576,0.21590823912783902,radiative
1.9999924897818289,1.5836312998097348,4.3123450760367665e-05,341445.8891082891,2002132807.5938306,13.80973279868984,1.1013801289614324e-19,28.077107781035604,0.38142980736867926,0.2166843827169552,radiative
1.9999930172915408,1.5859912943720103,4.056533936307459e-05,335720.40493413084,1852116178.2555325,13.80973279868984,7.970624876643639e-20,28.484359630849152,0.3812572125362916,0.2175872940083748,radiative
1.999993505431144,1.5883055451447712,3.817548342515346e-05,330098.3213698849,1714111822.4023104,13.80973279868984,5.763908851445307e-20,28.90571552275444,0.38108934231155145,0.2186348071446862,radiative
1.9999939561589026,1.5905689980539155,3.594792104091793e-05,324588.0912796234,1587416867.5618472,13.80973279868984,4.1677539723828315e-20,29.34174555014267,0.3809275021296754,0.21984480306435,radiative
1.9999943867851266,1.5928606384945028,3.379955915870991e-05,318992.49669411086,1467063410.0711281,13.80973279868984,2.9781221382267477e-20,29.810750326907115,0.38076728451027736,0.221293889939855,radiative
1.9999945051410177,1.5935148937716836,3.320544764655294e-05,317391.055225656,1434107804.5154982,13.80973279868984,2.7015171369341118e-20,29.950301149324762,0.38072242835788106,0.22175516065635928,radiative
1.99999462939954,1.5942139207172523,3.257994505503491e-05,315677.8445906359,1399567342.2975993,13.80973279868984,2.4324113130242733e-20,30.093101938571063,0.38067500792602427,0.22220498328024743,radiative
1.9999950074132307,1.596422381431886,3.0664536263053606e-05,310257.9542136993,1294869708.646187,13.80973279868984,1.7372595927392764e-20,30.49717008036201,0.38052704662858416,0.22328691921440533,radiative
1.9999953567530264,1.5985843335743697,2.8876455691645716e-05,304939.93822666246,1198642207.6183522,13.80973279868984,1.2399209128385687e-20,30.915401529622837,0.3803854245751231,0.22453110646802768,radiative
1.999995677771537,1.6006874852965507,2.7216942436092e-05,299750.4397346668,1110686643.0878487,13.80973279868984,8.860606164114837e-21,31.346915281710928,0.380251950528773,0.22595203895114155,radiative
1.9999960049189898,1.6029615903258494,2.5508359200724378e-05,294115.1956251308,1021540255.6864855,13.80973279868984,6.102932580452044e-21,31.845170791526286,0.3801141209622426,0.22777096676631328,radiative
1.9999962743902653,1.6049475797348156,2.408687440730101e-05,289167.588505034,948500188.0800312,13.80973279868984,4.368322351786215e-21,32.31133363402942,0.38000104216077196,0.22964814589138643,radiative
1.9999965315424721,1.6069508128315928,2.2717692500297743e-05,284145.348447976,879144776.5354195,13.80973279868984,3.0895373957571226e-21,32.817782469854414,0.37989593425931234,0.23188703309297948,radiative
1.9999966081567897,1.6075700872316736,2.2307267928864464e-05,282585.11376034236,858549264.418922,13.80973279868984,2.7703458210404067e-21,32.9827415620584,0.3798656411823313,0.23266115038875962,radiative
1.9999966686363477,1.6080667107464253,2.198243101012233e-05,281331.1221029232,842313678.2379712,13.80973279868984,2.536589602535854e-21,33.09650930416144,0.3798421556028616,0.23315994077424912,radiative
1.9999967291159058,1.6085704244092345,2.1656706140789004e-05,280058.1238411297,826098277.681597,13.80973279868984,2.3183211227546825e-21,33.18135910541097,0.37981871398328626,0.23345446239935838,radiative
1.9999968798271937,1.6098580381797263,2.084090553163655e-05,276800.1777538925,785780040.9377759,13.80973279868984,1.8372420398721587e-21,33.40451278258111,0.3797602476652078,0.2342662018134212,radiative
1.9999970978539248,1.6118094237996725,1.964982953946718e-05,271849.8824445725,727687006.4870075,13.80973279868984,1.2819771272208108e-21,33.761397180174356,0.3796763588913633,0.23567707842158486,radiative
1.9999972993529471,1.6137171185925587,1.8536823817072712e-05,266991.263656266,674254280.5203116,13.80973279868984,8.935019827453663e-22,34.13491067498744,0.379601195477365,0.23730295613381594,radiative
1.999997485479387,1.6155801582062002,1.7497543178237962e-05,262222.8808185639,625128153.910851,13.80973279868984,6.220832465602784e-22,34.52677316578035,0.3795360548001923,0.23917266426038356,radiative
1.9999976569678217,1.6173937788402695,1.6529840237234655e-05,257552.90927984793,580071159.6668239,13.80973279868984,4.33017717714627e-22,34.938012427891465,0.37948244867729697,0.24131394507241374,radiative
1.999997821242786,1.6192299839711468,1.5593128712447687e-05,252789.6854512303,537103758.9184638,13.80973279868984,2.9683218537946214e-22,35.389220444330554,0.37944042175227777,0.24387121685418622,radiative
1.9999978507328837,1.6195708311065002,1.542392386637065e-05,251900.98232880863,529411276.55387175,13.80973279868984,2.7638384378576373e-22,35.477299824448735,0.3794342019390424,0.24439541302271892,radiative
1.9999978832106489,1.619950399254124,1.5237195183017733e-05,250909.52138488818,520946993.8505481,13.80973279868984,2.55140261974071e-22,35.56235268227294,0.3794279075034397,0.2448974115519721,radiative
1.9999979336961715,1.6205494139041408,1.4945974798734235e-05,249343.17214552278,507805436.5559457,13.80973279868984,2.2467832814984125e-22,35.63910701788773,0.3794187005407971,0.24530306223460166,radiative
1.9999980819247571,1.6223756865149035,1.4083651917510469e-05,244557.9286225794,469335538.92114985,13.80973279868984,1.5141720256537984e-22,35.88429561426734,0.3793953657774477,0.2466775215785587,radiative
1.9999982183548832,1.624154981471048,1.327975746453689e-05,239878.42779042947,434084766.0914876,13.80973279868984,1.0198453788265592e-22,36.14156799337548,0.37938067121545815,0.24824781207192645,radiative
1.999998343885152,1.6258868652656269,1.2530749200890614e-05,235302.66433463868,401790255.8179119,13.80973279868984,6.865740198545065e-23,36.41257947926112,0.3793756781832333,0.25004150755869897,radiative
1.9999984591422164,1.627567789943442,1.183455626097192e-05,230836.77174650034,372262924.8608682,13.80973279868984,4.623829479981871e-23,36.698651796634124,0.3793815211870605,0.25208589355175176,radiative
1.9999985686743742,1.6292566040870144,1.1164877659492615e-05,226319.4340122934,344318178.9664145,13.80973279868984,3.070509265365986e-23,37.01331161210699,0.37940028508889956,0.254506627446117,radiative
1.9999985976408148,1.6297196141386432,1.098639529852088e-05,225074.69730012523,336947659.1097111,13.80973279868984,2.7382398418957044e-23,37.10504501974023,0.3794080442821406,0.2552450298715934,radiative
1.999998629568143,1.630238451598438,1.0788974760564256e-05,223676.3449789431,328833519.931446,13.80973279868984,2.4054743288232143e-23,37.200828479925384,0.37941821061816977,0.25604543856411915,radiative
1.999998661495471,1.6307665518642473,1.0590723368556236e-05,222250.6994578521,320729795.0656407,13.80973279868984,2.1056443006019867e-23,37.23743442397792,0.3794296758623886,0.25645731165784236,radiative
1.9999987577597256,1.632418967139767,9.98738615386383e-06,217779.94694591072,296361015.72433764,13.80973279868984,1.37732089145574e-23,37.361821321669844,0.37947122049796245,0.2578968960222315,radiative
1.9999988460307019,1.6340218469938164,9.42630284407006e-06,213425.68083316254,274104654.0053219,13.80973279868984,9.013902217678814e-24,37.4991048721014,0.37952101313461517,0.25954886932720017,radiative
1.999998926962123,1.6355752332059974,8.904748988415837e-06,209184.94663017485,253777561.58862108,13.80973279868984,5.90303960569681e-24,37.651209919795924,0.3795800176134223,0.26144416758220207,radiative
1.9999990010070998,1.6370760764880632,8.421155702435597e-06,205063.17279470083,235249443.87607887,13.80973279868984,3.872201741264082e-24,37.8199429398163,0.37964912695072245,0.2636132791830313,radiative
1.999999071384562,1.6385825164632002,7.955432163814806e-06,200895.9749385042,217703614.729738,13.80973279868984,2.501523671505541e-24,38.015705538696785,0.3797329173548393,0.26620256576338386,radiative
1.999999085295275,1.6388903885300214,7.862642533739887e-06,200039.99574120692,214243261.2800261,13.80973279868984,2.283688967777966e-24,38.0595019404977,0.3797520828847211,0.2667911418435571,radiative
1.999999099205988,1.6392018028704838,7.769596945171575e-06,199172.667193553,210785521.87291765,13.80973279868984,2.0812990980717253e-24,38.07398961338714,0.37977218589690726,0.26718906832316736,radiative
1.9999991157495336,1.6395769014262693,7.658529565090837e-06,198127.64228311428,206676789.52961665,13.80973279868984,1.859845160315366e-24,38.03742518103637,0.3797967528821944,0.26729510544460156,radiative
1.9999991810960231,1.6411122809506202,7.215075276665176e-06,193850.06714374947,190484909.9125235,13.80973279868984,1.1640634400731333e-24,37.891006157513424,0.3799000205044621,0.2677943140492534,radiative
1.9999992314071735,1.642358535179254,6.868156151906775e-06,190377.06768751255,178060828.74248424,13.80973279868984,7.8788299637828195e-25,37.776650217549964,0.3799874547637654,0.26828831109150447,radiative
1.9999992840699987,1.6437307400647034,6.499442302313999e-06,186550.61034036457,165097376.4487843,13.80973279868984,5.0704093752555515e-25,37.66065848571725,0.3800881455418922,0.2689737029647861,radiative
1.999999332508041,1.6450618062569144,6.15489503688077e-06,182833.22261296533,153213056.5660619,13.80973279868984,3.267551818323222e-25,37.57403192060499,0.38019158971500294,0.26991781351358957,radiative
1.9999993787371844,1.6464019922173903,5.82083661212133e-06,179081.50957074916,141907462.40090173,13.80973279868984,2.072905100223074e-25,37.498624229717414,0.38030291074523287,0.27107283582741953,radiative
1.9999993883824967,1.6466910463393403,5.750455527818195e-06,178270.87492788438,139553346.39577496,13.80973279868984,1.8757948939563737e-25,37.484180445835364,0.3803279980268387,0.27135329921862966,radiative
1.999999398823015,1.647007837143401,5.673989436815077e-06,177381.95498024957,137007019.69038895,13.80973279868984,1.6800084031063037e-25,37.4408124250889,0.3803558998843214,0.27146806521362427,radiative
1.9999994092635334,1.6473288113646598,5.59718993061848e-06,176481.727902351,134462664.14853063,13.80973279868984,1.5014398047074747e-25,37.36848308425439,0.3803842232061417,0.2713792277144191,radiative
1.9999994290446403,1.6479488979341765,5.45072193441309e-06,174744.35279893872,129647498.54040256,13.80973279868984,1.2061159511305436e-25,37.228403526560484,0.380438880091521,0.2712029207685763,radiative
1.9999994691080436,1.6492564142100823,5.150008324805831e-06,171088.69308454878,119917837.60023211,13.80973279868984,7.535721495053125e-26,36.931377086255985,0.3805538034347218,0.270808600417796,radiative
1.9999995061747586,1.6505346758179666,4.866538154875801e-06,167525.35706925797,110944128.45268863,13.80973279868984,4.7034633122857036e-26,36.638497844210555,0.3806655858968552,0.2703884665615533,radiative
1.9999995404386242,1.6517830754591745,4.599557829170225e-06,164055.7708956564,102674339.5497523,13.80973279868984,2.9343606752321326e-26,36.34963111086767,0.3807740154303296,0.26993814569410357,radiative
1.999999573065172,1.6530398754786182,4.340464886838917e-06,160573.87149999273,94823573.17886274,13.80973279868984,1.8032718031594088e-26,36.055461254320484,0.380882188720722,0.2694363790326055,radiative
1.9999995838109728,1.6534699449878967,4.254006334342287e-06,159385.04378348505,92243169.92535843,13.80973279868984,1.5222150817506696e-26,35.95391096149378,0.3809189247122982,0.269251707419857,radiative
1.9999995930923384,1.6538483365382137,4.1788560414118605e-06,158340.23480584522,90016602.70844167,13.80973279868984,1.3097995353197992e-26,35.86141560582321,0.3809511067785588,0.2690625659281006,radiative
1.999999602373704,1.6542334386058217,4.103241545773622e-06,157278.40449887485,87792090.17618757,13.80973279868984,1.1227459687408494e-26,35.74992042238139,0.38098355647164395,0.26873390173555034,radiative
1.9999996198479644,1.6549777306516646,3.959549041741918e-06,155231.2993313813,83609642.49725188,13.80973279868984,8.308865548309848e-27,35.531909287759575,0.38104504699279185,0.268056353472664,radiative
1.9999996464118277,1.656161689054341,3.737552073405329e-06,151989.768882843,77266350.74444862,13.80973279868984,5.101900491089528e-27,35.17739461258255,0.38113904738484977,0.2668486515084703,radiative
1.9999996711108996,1.6573264415631555,3.5269194021514308e-06,148820.36743614287,71385065.91771713,13.80973279868984,3.123876505916238e-27,34.817767506962966,0.3812260428119066,0.265477151865909,radiative
1.9999996940715623,1.6584724660313612,3.3270572589492267e-06,145723.13818089315,65932952.563530155,13.80973279868984,1.9077453816805894e-27,34.45129925347447,0.38130512827572177,0.2639139926431006,radiative
1.999999716099823,1.659637709301129,3.1312179270703564e-06,142598.33143498344,60716797.054483466,13.80973279868984,1.1431570178388552e-27,34.06325447789264,0.38137741015719134,0.26206291127876324,radiative
1.9999997217700758,1.6599492434307188,3.080101393171298e-06,141767.4772792138,59376521.83381154,13.80973279868984,9.950643235581773e-28,33.956481534056316,0.3813951155715786,0.26151664450119105,radiative
1.9999997274403283,1.6602658871772968,3.0286801398402833e-06,140925.033647604,58037260.576136366,13.80973279868984,8.635022042976859e-28,33.86328295366585,0.3814123719130443,0.2610668429432338,radiative
1.9999997455658831,1.6613148029056934,2.862293300003434e-06,138143.31644560603,53763161.25623961,13.80973279868984,5.362443989874202e-28,33.63469388651129,0.38146686918815953,0.2601483658119106,radiative
1.9999997624532209,1.662347714604773,2.7043141969390884e-06,135417.651404452,49791008.10272973,13.80973279868984,3.3202256617019454e-28,33.39965812265581,0.3815163585252335,0.25909567593964783,radiative
1.9999997781996686,1.6633660249569053,2.5541609017996736e-06,132745.37453819733,46096338.82910142,13.80973279868984,2.0489477733072017e-28,33.15655569442508,0.38156014369795244,0.2578852984878611,radiative
1.9999997928789024,1.664370089438547,2.411440336936125e-06,130126.80558658099,42660440.87185181,13.80973279868984,1.2604638051531938e-28,32.90376730133191,0.38159733573538335,0.25649105101092295,radiative
1.99999980695751,1.665389904489053,2.2717939538683227e-06,127486.02913773876,39373130.98915338,13.80973279868984,7.618171280894969e-29,32.631247943317206,0.38162764480714706,0.25483060329995627,radiative
1.9999998114956261,1.6657318359153472,2.2261519701184826e-06,126605.32971696329,38315238.483661786,13.80973279868984,6.420223031180935e-29,32.535814342322,0.38163583398587536,0.25421055752080357,radiative
1.9999998153762344,1.6660297374923685,2.1868648086675954e-06,125840.11258662728,37411314.3935684,13.80973279868984,5.526099812888277e-29,32.45342110232948,0.38164206906708004,0.25366198202754764,radiative
1.9999998192568427,1.6663329469979864,2.147340752451547e-06,125062.81792706242,36508042.30493051,13.80973279868984,4.7392666496400233e-29,32.40373968489277,0.38164777212818635,0.2533606480565707,radiative
1.999999830699835,1.6672602157322847,2.029381565738671e-06,122693.53706022221,33848412.79422578,13.80973279868984,2.9438355803204153e-29,32.244777475185536,0.3816621386143403,0.2523360296025964,radiative
1.9999998413919493,1.668176173740111,1.917102666065709e-06,120365.91775399775,31368794.421470404,13.80973279868984,1.8216941649995002e-29,32.075931317490316,0.3816710067286166,0.25114890758988456,radiative
1.9999998513913375,1.6690821966100684,1.8101031636020627e-06,118077.73790446653,29054886.901362736,13.80973279868984,1.1225709292720884e-29,31.895276405319017,0.38167342764255585,0.24977086392738526,radiative
1.9999998607431686,1.6699789178415227,1.7080964401638454e-06,115828.92363483102,26895496.943581812,13.80973279868984,6.888575381308041e-30,31.70070313914871,0.3816682485586027,0.24816966731570456,radiative
1.9999998697213883,1.6708912501611424,1.6082047728645903e-06,113559.5608662829,24826861.40216516,13.80973279868984,4.1528771083864036e-30,31.483692366280735,0.38165355640260806,0.2462526840143378,radiative
1.9999998729623023,1.6712343959924312,1.5716315749642715e-06,112711.43704508181,24081263.879776817,13.80973279868984,3.425011877914349e-30,31.39639105577887,0.38164515748177674,0.24544566633143766,radiative
1.9999998764631384,1.6716140265019874,1.5318000529961062e-06,111776.68529176207,23276565.28970292,13.80973279868984,2.7632595852250687e-30,31.325987291531863,0.38163393667196177,0.24472991877529918,radiative
1.9999998799639742,1.6720035234889117,1.49163675871016e-06,110820.21654821248,22472606.760698017,13.80973279868984,2.2127055218033218e-30,31.28782806475606,0.3816210567484258,0.24424247897530238,radiative
1.99999988708217,1.6728285593108574,1.408897500134208e-06,108802.46276621688,20840291.29108483,13.80973279868984,1.3728949115396385e-30,31.198278840171657,0.3815893083882564,0.24307921425824694,radiative
1.99999989374776,1.6736459296945125,1.3299980916360512e-06,106815.78457550704,19314763.95982544,13.80973279868984,8.4804750909689e-31,31.09607836202172,0.38155088039810237,0.2417250136480679,radiative
1.9999998999959985,1.6744570590067023,1.2546551371453668e-06,104858.16970334173,17887534.400432948,13.80973279868984,5.212454413537476e-31,30.978891657142672,0.381504486735086,0.2401461179124884,radiative
1.9999999058541862,1.6752627492813417,1.1826642188772643e-06,102929.42241427969,16551982.213041825,13.80973279868984,3.1875123565411937e-31,30.84402896646523,0.38144859984864865,0.23830396755506358,radiative
1.9999999115038123,1.6760873238764573,1.1118551583611838e-06,100974.20279986644,15266481.54091882,13.80973279868984,1.9109151323055702e-31,30.683373700708533,0.38137919777363183,0.23608513115984495,radiative
1.9999999132076463,1.6763462256299138,1.0902100630200274e-06,100364.66846609111,14879300.247229327,13.80973279868984,1.6246021349934778e-31,30.62754477492037,0.38135446415454727,0.2353095615880536,radiative
1.999999915069861,1.676635066522003,1.0663909495480265e-06,99687.14267629432,14456404.620164588,13.80973279868984,1.3542226983448082e-31,30.594597656841177,0.3813251480228077,0.23464794228524746,radiative
1.9999999196716007,1.6773771977655731,1.006825569299368e-06,97953.42691022117,13412659.35860184,13.80973279868984,8.43440781706457e-32,30.598680032967856,0.38124470511698744,0.23356477708250672,radiative
1.999999923981494,1.6781129352888098,9.500609232168411e-07,96244.89740003637,12436830.345359443,13.80973279868984,5.230610201382885e-32,30.59041131449264,0.38115729310476154,0.23230174377960686,radiative
1.999999928021878,1.678843477503894,8.95895849538839e-07,94560.01326374973,11523619.763909575,13.80973279868984,3.228311546299901e-32,30.567508528840538,0.3810615551811871,0.2308272948523463,radiative
1.999999931814285,1.6795703014014165,8.441270664871731e-07,92896.87554380916,10667943.99504182,13.80973279868984,1.981743537367662e-32,30.527188872752006,0.38095580302287174,0.22910333357818716,radiative
1.999999935374944,1.6802942654766972,7.946120508525698e-07,91255.33696243816,9865943.841337567,13.80973279868984,1.2097447334719083e-32,30.466116300326032,0.3808380752266397,0.22708630233040497,radiative
1.9999999388325898,1.6810416240102466,7.455880677398151e-07,89578.98934818474,9088508.389022702,13.80973279868984,7.214392166714489e-33,30.376769887807814,0.3807010406779508,0.22463522870230204,radiative
1.9999999393783987,1.681164029656614,7.377573144475844e-07,89306.39223590637,8965913.878530813,13.80973279868984,6.624270662344773e-33,30.359238008268978,0.38067688932496074,0.22419377220318842,radiative
1.9999999397705286,1.6812527651738542,7.321151269792308e-07,89109.14498926596,8877859.46674391,13.80973279868984,6.226177051301078e-33,30.348587067778347,0.38065905773062925,0.22388548159231006,radiative
1.9999999401626583,1.6813421785258327,7.264601736414548e-07,88910.58779827647,8789823.713589123,13.80973279868984,5.848492424803122e-33,30.367430652247112,0.3806409028287327,0.22379098256003632,radiative
1.9999999409497244,1.6815237396440987,7.150730152630495e-07,88507.74071204996,8613179.028570754,13.80973279868984,5.1481962260815106e-33,30.40536942362418,0.38060366616679625,0.22359239829595728,radiative
1.9999999436835163,1.6821774574482369,6.751220588489775e-07,87061.28200094022,8000227.061626649,13.80973279868984,3.235719601932756e-33,30.537857868891667,0.38046519288301045,0.22279679822756765,radiative
1.9999999462518545,1.682827661391592,6.369821266532906e-07,85629.48338916709,7425264.023920271,13.80973279868984,2.022393833445136e-33,30.66181971152611,0.3803198588172991,0.22186297122588766,radiative
1.9999999484204578,1.6834075581269448,6.042750308435528e-07,84359.10804457203,6940497.860904641,13.80973279868984,1.3209689068007924e-33,30.764017891821847,0.3801828869267722,0.22088898360797105,radiative
1.9999999507243502,1.6840589005449895,5.689715066255905e-07,82940.68605076772,6426241.282257616,13.80973279868984,8.125739433816388e-34,30.872137284242328,0.3800195069030219,0.21964510253774946,radiative
1.999999952876473,1.684704770471222,5.354265374905098e-07,81543.72360907313,5946601.030455367,13.80973279868984,4.979525301752261e-34,30.977306043257393,0.3798464737415567,0.21828233159191252,radiative
1.9999999549527638,1.6853672941501459,5.024877895415467e-07,80121.9735872884,5484579.272523197,13.80973279868984,2.9893236741300993e-34,31.067117340784616,0.37965578386305215,0.21662372233287244,radiative
1.9999999554452432,1.6855307594014213,4.945849531399728e-07,79773.14030370042,5375099.652495808,13.80973279868984,2.6325241056791655e-34,31.08596871128236,0.3796064137024628,0.21616852717145404,radiative
1.999999955991239,1.685715039076038,4.857807031577498e-07,79380.87998176606,5253773.308159331,13.80973279868984,2.2798216868463143e-34,31.116535282097548,0.37954956965319925,0.2157084804524898,radiative
1.9999999565372344,1.6859026563103883,4.769345820908334e-07,78981.96979753661,5132500.481883209,13.80973279868984,1.9676537581886284e-34,31.220945946535906,0.37949096289554374,0.21574041255073306,radiative
1.9999999581445418,1.6864757258366658,4.506545989218617e-07,77763.8429994987,4775816.241576922,13.80973279868984,1.2475104765754326e-34,31.545151150147426,0.3793096283887473,0.21584284320042676,radiative
1.9999999596404776,1.687039789319933,4.258535898432807e-07,76565.3134265922,4444294.298784813,13.80973279868984,7.895268739015268e-35,31.8723486616133,0.3791276661040176,0.21595184060157727,radiative
1.999999961032777,1.687594960217611,4.0244801918200067e-07,75386.07558930486,4136148.953861812,13.80973279868984,4.987910488637147e-35,32.20263767326658,0.37894513263717106,0.21606845395465493,radiative
1.999999962328692,1.6881413731888835,3.8035817878889394e-07,74225.77577565836,3849709.7836910915,13.80973279868984,3.145518876672221e-35,32.53614843172312,0.3787620845692821,0.21619390227617283,radiative
1.999999963533696,1.688678579869102,3.59531043892544e-07,73085.29411339774,3583706.565641025,13.80973279868984,1.9810658584929284e-35,32.87266359870971,0.37857878694925556,0.21632944295304213,radiative
1.9999999646791902,1.689218800970753,3.3945317341029356e-07,71938.61576867366,3331162.522626023,13.80973279868984,1.2327796532473614e-35,33.22021211343952,0.3783910873555118,0.21648021230768083,radiative
1.9999999652410427,1.689495493902226,3.2949819365595946e-07,71351.3586241454,3207412.6640729313,13.80973279868984,9.632217685641831e-36,33.40196122204281,0.3782936313063979,0.21656392237652908,radiative
1.9999999658602576,1.6898102204195278,3.184402026536691e-07,70683.3901491126,3071124.014190028,13.80973279868984,7.251781263224456e-36,33.61895437216862,0.3781817035948431,0.21671070288514932,radiative
1.9999999665506412,1.6901741871487184,3.06001837121967e-07,69910.18156101047,2919293.0905623683,13.80973279868984,5.198365761666481e-36,33.917989407940084,0.37805163913156353,0.21717726976404456,radiative
1.9999999674409452,1.6906659212973338,2.897834485496236e-07,68863.40698596725,2723692.7916586027,13.80973279868984,3.287543554194974e-36,34.338955877859156,0.37787584600581925,0.21790112620120508,radiative
1.9999999682683043,1.6911481051552202,2.7451922823561725e-07,67834.08419355727,2542130.85528276,13.80973279868984,2.0769568724916566e-36,34.77298815745688,0.377703997332776,0.21873402235910308,radiative
1.9999999690368957,1.6916205883436266,2.601605185250321e-07,66822.09850955325,2373655.6885930398,13.80973279868984,1.3109614663095009e-36,35.221571510339906,0.37753689968040643,0.2196920289195738,radiative
1.9999999697505808,1.69208317593478,2.4666212132262683e-07,65827.39064371734,2217388.8684053067,13.80973279868984,8.268544443639977e-37,35.68638213463342,0.3773754662859049,0.22079341281137935,radiative
1.9999999704135767,1.692536079497733,2.3396960856855957e-07,64848.97907032743,2072377.8425675249,13.80973279868984,5.209895837431986e-37,36.16980396055922,0.3772205708293264,0.22206024300038957,radiative
1.9999999710175522,1.6929704912178658,2.22270265871878e-07,63905.46594872076,1940414.2929471617,13.80973279868984,3.3097295441595134e-37,36.664027960893364,0.377076155079946,0.22348630031565814,radiative
1.9999999715885608,1.6934026625765237,2.1108204609289383e-07,62960.95053659374,1815781.399382614,13.80973279868984,2.0840965223867603e-37,37.190044884081196,0.3769379588595315,0.22515077682961263,radiative
1.9999999721176918,1.6938240078571276,2.0059719360108371e-07,62033.39787518135,1700405.4280900923,13.80973279868984,1.3122693352024772e-37,37.740197493779824,0.376810118265442,0.22705060238757785,radiative
1.9999999726077111,1.6942342449720502,1.9078137614501213e-07,61122.74147226141,1593662.5900738263,13.80973279868984,8.264193674871264e-38,38.318921185195975,0.3766940824258844,0.22922745896055383,radiative
1.999999973061204,1.6946330766089415,1.8160217521219595e-07,60228.894115906325,1494970.740180806,13.80973279868984,5.206477444302502e-38,38.929793374126824,0.37659143269378764,0.23172000192568598,radiative
1.9999999734805873,1.695020192149032,1.73028926463426e-07,59351.76237005922,1403786.6268965271,13.80973279868984,3.2820918184489065e-38,39.57682682254841,0.37650385737310477,0.23457184425063343,radiative
1.9999999738681589,1.6953953082490787,1.6503182129394135e-07,58491.159740670744,1319594.9820516915,13.80973279868984,2.07062247786682e-38,40.2645746142847,0.37643313289291164,0.23783246041381179,radiative
1.9999999742254269,1.6957574758718792,1.575959788657557e-07,57648.43445355487,1242053.6057216886,13.80973279868984,1.3087114214077338e-38,40.99671668169398,0.3763811966363111,0.24155032907863305,radiative
1.9999999745658936,1.6961187934367299,1.5045288186804185e-07,56793.89746818338,1168221.7672897815,13.80973279868984,8.153236067022156e-39,41.80775751997529,0.3763491281180573,0.2459482649931211,radiative
1.9999999746721593,1.6962350617996313,1.4821223324717044e-07,56515.55891036318,1145190.6228454714,13.80973279868984,6.976320106566901e-39,42.088650167678054,0.3763437328188648,0.2475363375766981,radiative
1.9999999747878845,1.696363680655274,1.4576621897479152e-07,56205.555436529685,1120116.5244000126,13.80973279868984,5.858331479764787e-39,42.399503220538804,0.37634089216888295,0.24933042897028912,radiative
1.9999999749036095,1.6964944594473321,1.4331249622921e-07,55888.54163647343,1095050.092743213,13.80973279868984,4.894374708535425e-39,42.60040947359074,0.37634073204139323,0.2505099260351263,radiative
1.9999999752044368,1.6968451277821919,1.368920976712431e-07,55030.85817486198,1029926.7451181902,13.80973279868984,2.9907187422595716e-39,43.17946862971391,0.3763521181526343,0.2540544319682479,radiative
1.9999999754824012,1.697184017462243,1.30905451452159e-07,54189.85633402391,969801.7157507378,13.80973279868984,1.828671854754549e-39,43.8037887213194,0.376382183433871,0.25810172838338635,radiative
1.9999999757390128,1.6975108580649407,1.253328480151305e-07,53365.34532633421,914338.8810800948,13.80973279868984,1.119101650890224e-39,44.47870758466018,0.37643266453500623,0.2627183081674217,radiative
1.9999999759756948,1.6978253951153124,1.201553583405441e-07,52557.1002207795,863222.2251073355,13.80973279868984,6.855861436179906e-40,45.2100778531682,0.3765053018123756,0.2679788838379496,radiative
1.9999999761937737,1.698127377133806,1.1535507723813833e-07,51764.91051497179,816157.4885530057,13.80973279868984,4.205365151596257e-40,46.004239822390865,0.37660179887325884,0.2739669946853225,radiative
1.9999999763947334,1.6984169221958854,1.1090958837801118e-07,50987.60574170534,772817.5788863894,13.80973279868984,2.5817966775890575e-40,46.86915836537509,0.3767239466621883,0.28078503570556823,radiative
